,Event ID,Date,Short Name,Name,Date Time,Red Fighter Name,Blue Fighter Name,American Odd that Red Fighter Will Win,American Odd that Blue Fighter Will Win,Location,Country,Winner of the Fight,Title Bout?,Weight Class,Number of Rounds in Fight,Blue Significant Strikes Landed/min,Blue Significant Striking Accuracy,Blue Average Submissions Attempted/15min,Blue Average Takedowns Landed/15min,Blue Takedown Accuracy,Red Significant Strikes Landed/min,Red Significant Striking Accuracy,Red Average Submissions Attempted/15min,Red Average Takedowns Landed/15min,Red Takedown Accuracy
171,121,2020-07-11,UFC 251,UFC 251: Usman vs. Masvidal,2020-07-11T18:00:00,Marcin Tybura,Maxim Grishin,-112.0,-112.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,0.0,0.0,0.0,0.0,0.0,3.52,0.5,0.1,1.54,0.5
172,121,2020-07-11,UFC 251,UFC 251: Usman vs. Masvidal,2020-07-11T18:00:00,Raulian Paiva,Zhalgas Zhamagulov,-180.0,142.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,3.0,0.0,0.0,0.0,0.0,0.0,4.81,0.43,0.3,0.35,0.2
173,121,2020-07-11,UFC 251,UFC 251: Usman vs. Masvidal,2020-07-11T18:00:00,Karol Rosa,Vanessa Melo,-250.0,195.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Bantamweight,3.0,3.6,0.28,0.0,0.0,0.0,11.4,0.48,0.0,0.0,0.0
174,121,2020-07-11,UFC 251,UFC 251: Usman vs. Masvidal,2020-07-11T18:00:00,Martin Day,Davey Grant,-162.0,130.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Bantamweight,3.0,3.13,0.52,0.0,2.64,0.47,5.6,0.49,1.0,1.0,0.66
175,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Calvin Kattar,Dan Ige,-286.0,220.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,5.0,4.12,0.48,0.7,2.15,0.34,5.29,0.41,0.0,0.42,0.28
176,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Tim Elliott,Ryan Benoit,-141.0,112.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,3.0,2.8,0.4,0.2,0.2,0.16,3.41,0.46,1.2,4.31,0.55
177,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Jimmie Rivera,Cody Stamann,-141.0,112.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,3.0,4.51,0.49,0.0,3.34,0.48,4.1,0.4,0.0,0.7,0.23
178,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Molly McCann,Taila Santos,-152.0,120.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,3.0,4.23,0.49,1.0,1.0,1.0,6.49,0.49,0.9,2.59,0.33
179,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Abdul Razak Alhassan,Mounir Lazzez,-345.0,260.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,3.0,0.0,0.0,0.0,0.0,0.0,4.59,0.46,0.0,0.57,0.33
180,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,John Phillips,Khamzat Chimaev,271.0,-375.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,3.0,0.0,0.0,0.0,0.0,0.0,2.64,0.34,0.0,0.0,0.0
181,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Ricardo Ramos,Lerone Murphy,-162.0,130.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Featherweight,3.0,1.87,0.35,2.0,0.0,0.0,3.05,0.39,0.7,2.13,0.64
182,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Modestas Bukauskas,Andreas Michailidis,-177.0,140.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Jared Gordon,Chris Fishgold,-143.0,115.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,3.0,2.53,0.31,1.5,4.55,0.5,6.26,0.54,0.0,2.98,0.39
184,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Diana Belbita,Liana Jojua,-195.0,155.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,3.0,1.53,0.42,0.0,2.41,0.66,6.53,0.38,0.0,1.0,1.0
185,132,2020-07-15,UFC Fight Night,UFC Fight Night: Kattar vs. Ige,2020-07-15T19:00:00,Jack Shore,Aaron Phillips,-715.0,475.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,3.0,1.87,0.59,0.5,0.0,0.0,3.58,0.5,1.2,4.67,0.57
186,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Deiveson Figueiredo,Joseph Benavidez,-225.0,180.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,True,Flyweight,5.0,3.53,0.34,0.6,1.5,0.3,2.54,0.52,2.4,1.81,0.5
187,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Jack Hermansson,Kelvin Gastelum,-112.0,-112.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,3.0,3.75,0.43,0.1,0.8,0.35,5.13,0.48,0.7,2.23,0.36
188,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Marc Diakiese,Rafael Fiziev,-167.0,135.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Lightweight,3.0,4.08,0.5,0.0,0.91,1.0,2.86,0.37,0.0,2.5,0.4
189,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Ariane Lipski,Luana Carolina,-125.0,100.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Flyweight,3.0,6.53,0.5,2.0,0.0,0.0,3.38,0.31,0.3,0.33,1.0
190,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Alexandre Pantoja,Askar Askarov,-210.0,165.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Flyweight,3.0,3.43,0.48,0.0,2.0,0.22,4.58,0.47,1.3,1.1,0.35
191,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Roman Dolidze,Khadis Ibragimov,-167.0,135.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,5.23,0.52,0.0,1.67,0.3,0.0,0.0,0.0,0.0,0.0
192,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Grant Dawson,Nad Narimani,-250.0,195.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Catch Weight,3.0,3.8,0.43,0.0,2.64,0.41,3.48,0.48,2.5,5.09,0.48
193,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Joe Duffy,Joel Alvarez,-335.0,250.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Lightweight,3.0,2.55,0.33,0.0,0.0,0.0,2.56,0.33,0.8,0.75,0.6
194,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Brett Johns,Montel Jackson,170.0,-215.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,3.0,4.16,0.55,0.2,4.84,0.79,3.3,0.48,1.0,4.29,0.52
195,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Malcolm Gordon,Amir Albazi,135.0,-167.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Flyweight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Davi Ramos,Arman Tsarukyan,160.0,-200.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Lightweight,3.0,2.0,0.4,0.0,1.5,0.13,2.74,0.39,0.7,2.42,0.5
197,133,2020-07-18,UFC Fight Night,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18T17:00:00,Carlos Felipe,Serghei Spivac,140.0,-177.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Heavyweight,3.0,2.08,0.39,0.6,3.74,0.66,0.0,0.0,0.0,0.0,0.0
198,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Robert Whittaker,Darren Till,-130.0,107.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,5.0,2.41,0.46,0.0,0.66,0.41,4.77,0.39,0.0,0.36,0.57
199,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Mauricio Rua,Rogerio Nogueira,-190.0,150.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,2.39,0.34,0.8,0.67,0.44,3.63,0.5,0.8,2.17,0.48
200,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Fabricio Werdum,Alexander Gustafsson,260.0,-335.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,4.02,0.4,0.4,1.56,0.39,3.61,0.52,1.1,1.71,0.31
201,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Carla Esparza,Marina Rodriguez,145.0,-182.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Strawweight,3.0,5.6,0.5,0.2,0.48,0.33,2.3,0.41,0.3,3.28,0.33
202,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Paul Craig,Gadzhimurad Antigulov,-137.0,110.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,2.32,0.51,3.5,8.7,0.41,2.33,0.48,1.5,1.65,0.21
203,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Alex Oliveira,Peter Sobotta,-182.0,145.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,3.0,2.17,0.39,0.6,1.76,0.35,2.88,0.5,0.6,2.69,0.37
204,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Khamzat Chimaev,Rhys McKee,-1250.0,700.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,3.0,0.0,0.0,0.0,0.0,0.0,6.94,0.82,2.4,4.84,1.0
205,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Francisco Trinaldo,Jai Herbert,-134.0,108.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,3.0,0.0,0.0,0.0,0.0,0.0,3.13,0.43,0.5,1.02,0.44
206,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Nicolas Dalby,Jesse Ronson,-265.0,205.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,3.0,3.09,0.46,0.3,0.67,0.4,3.03,0.38,0.0,1.8,0.45
207,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Tom Aspinall,Jake Collier,-278.0,220.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,4.15,0.39,0.5,0.72,0.23,0.0,0.0,0.0,0.0,0.0
208,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Movsar Evloev,Mike Grundy,-200.0,161.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,3.0,3.4,0.58,0.0,1.55,0.33,4.03,0.38,0.0,4.5,0.33
209,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Tanner Boser,Raphael Pessoa,-278.0,220.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,2.4,0.25,0.0,0.0,0.0,4.28,0.5,0.0,0.0,0.0
210,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Bethe Correia,Pannie Kianzad,131.0,-162.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Bantamweight,3.0,4.03,0.41,0.4,0.4,0.2,4.47,0.44,0.0,0.37,0.2
211,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Ramazan Emeev,Niklas Stolze,-400.0,300.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,3.0,0.0,0.0,0.0,0.0,0.0,2.38,0.43,0.2,1.5,0.22
212,134,2020-07-25,UFC Fight Night,UFC Fight Night: Whittaker vs. Till,2020-07-25T17:00:00,Nathaniel Wood,John Castaneda,-455.0,320.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,3.0,3.2,0.46,0.0,2.0,0.28,4.3,0.43,1.5,1.9,0.71
213,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Derek Brunson,Edmen Shahbazyan,275.0,-360.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,4.11,0.52,0.8,6.77,0.4,3.39,0.45,0.5,2.8,0.29
214,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Joanne Calderwood,Jennifer Maia,-162.0,130.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,3.0,4.05,0.38,0.0,0.25,0.5,6.19,0.47,0.5,1.85,0.56
215,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Vicente Luque,Randy Brown,-200.0,160.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,3.41,0.47,0.6,0.95,0.46,5.66,0.53,0.8,0.73,0.5
216,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Lando Vannata,Bobby Green,-162.0,130.0,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,3.0,5.01,0.49,0.4,1.19,0.31,4.72,0.44,0.4,1.15,0.36
217,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Frankie Saenz,Jonathan Martinez,200.0,-250.0,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,3.0,3.67,0.47,0.0,0.51,0.28,3.97,0.46,0.1,1.77,0.32
218,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Johnny Munoz,Nate Maness,110.0,-137.0,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,136,2020-08-01,UFC Fight Night,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01T19:00:00,Jamall Emmers,Vince Cachero,-360.0,265.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,0.0,0.0,0.0,0.0,0.0,4.96,0.52,0.0,1.42,0.33
220,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Derrick Lewis,Aleksei Oleinik,-200.0,160.0,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,5.0,3.72,0.5,2.2,2.41,0.46,2.53,0.49,0.0,0.48,0.24
221,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Omari Akhmedov,Chris Weidman,115.0,-141.0,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,3.0,3.14,0.42,1.0,3.82,0.5,2.99,0.34,0.2,2.4,0.5
222,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Maki Pitolo,Darren Stewart,125.0,-155.0,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,3.0,2.94,0.44,0.0,1.38,0.44,5.22,0.45,0.7,1.98,0.6
223,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Yana Kunitskaya,Julija Stoliarenko,-190.0,150.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Bantamweight,3.0,3.8,0.36,1.0,0.0,0.0,5.05,0.52,0.3,2.39,0.53
224,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Beneil Dariush,Scott Holtzman,-200.0,160.0,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,3.0,4.52,0.49,0.2,2.23,0.6,3.87,0.49,1.1,1.8,0.33
225,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Tim Means,Laureano Staropoli,120.0,-150.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,4.29,0.31,0.0,0.33,0.25,4.87,0.45,0.2,0.91,0.44
226,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Kevin Holland,Joaquin Buckley,-455.0,333.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,0.0,0.0,0.0,0.0,0.0,4.29,0.55,1.1,1.26,0.43
227,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Nasrat Haqparast,Alex Munoz,-240.0,188.0,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,3.0,4.07,0.63,0.0,4.0,0.66,5.25,0.47,0.0,0.29,0.25
228,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Andrew Sanchez,Wellington Turman,130.0,-162.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,2.43,0.42,1.0,3.0,0.37,4.49,0.43,0.0,2.25,0.33
229,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Gavin Tucker,Justin Jaynes,-139.0,112.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,23.41,0.53,0.0,0.0,0.0,2.66,0.37,1.0,2.08,0.33
230,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Youssef Zalal,Peter Barrett,-480.0,340.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,7.27,0.72,0.0,4.0,0.25,3.0,0.53,1.0,3.0,0.42
231,141,2020-08-08,UFC Fight Night,UFC Fight Night: Lewis vs. Oleinik,2020-08-08T18:00:00,Irwin Rivera,Ali Qaisi,-186.0,148.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,0.0,0.0,0.0,0.0,0.0,2.27,0.36,0.0,0.0,0.0
232,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Stipe Miocic,Daniel Cormier,-106.0,-112.0,"Las Vegas, Nevada, USA",USA,Red,True,Heavyweight,5.0,4.25,0.52,0.5,1.95,0.44,4.95,0.52,0.0,2.2,0.37
233,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Sean O'Malley,Marlon Vera,-305.0,240.0,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,3.0,3.7,0.48,1.3,0.88,0.42,6.86,0.58,1.2,1.18,0.5
234,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Junior Dos Santos,Jairzinho Rozenstruik,115.0,-143.0,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,3.0,3.84,0.48,0.0,0.0,0.0,4.66,0.48,0.1,0.33,0.55
235,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,John Dodson,Merab Dvalishvili,188.0,-240.0,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,3.0,4.01,0.39,0.3,8.67,0.5,3.3,0.41,0.0,0.76,0.28
236,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Jim Miller,Vinc Pichel,100.0,-124.0,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,3.0,3.29,0.45,0.4,4.0,0.6,2.81,0.4,1.9,1.68,0.41
237,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Ashley Yoder,Livinha Souza,130.0,-162.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,3.0,1.79,0.37,1.9,3.35,0.5,3.1,0.42,0.5,1.33,0.38
238,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Felice Herrig,Virna Jandiroba,240.0,-315.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,3.0,1.13,0.42,2.1,4.23,0.46,3.69,0.36,0.9,1.2,0.3
239,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Herbert Burns,Daniel Pineda,-286.0,225.0,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,3.0,2.99,0.43,2.0,1.46,0.25,2.6,0.44,6.9,4.59,1.0
240,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,TJ Brown,Danny Chavez,-167.0,130.0,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,3.0,0.0,0.0,0.0,0.0,0.0,3.47,0.54,0.7,8.33,0.85
241,135,2020-08-15,UFC 252,UFC 252: Miocic vs. Cormier 3,2020-08-15T19:00:00,Chris Daukaus,Parker Porter,-106.0,-118.0,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,3.0,8.54,0.47,1.9,1.91,1.0,0.0,0.0,0.0,0.0,0.0
242,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Pedro Munhoz,Frankie Edgar,-278.0,225.0,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,5.0,3.6,0.4,0.3,2.34,0.31,5.29,0.42,1.1,0.92,0.21
243,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Marcin Prachnio,Mike Rodriguez,188.0,-240.0,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,3.0,4.3,0.52,0.0,0.0,0.0,2.39,0.39,0.0,0.0,0.0
244,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Mariya Agapova,Shana Dobson,-1430.0,750.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,3.0,3.63,0.34,0.0,0.39,0.25,3.84,0.51,0.8,0.0,0.0
245,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Daniel Rodriguez,Dwight Grant,-230.0,180.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,2.87,0.36,0.0,0.36,1.0,8.6,0.48,0.4,1.94,0.83
246,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Amanda Lemos,Mizuki Inoue,110.0,-137.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,3.0,6.2,0.45,0.0,0.0,0.0,6.55,0.64,1.3,2.59,1.0
247,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Austin Hubbard,Joe Solecki,-112.0,-112.0,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,3.0,3.67,0.76,0.8,3.99,0.83,3.53,0.48,0.0,0.82,0.6
248,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Ike Villanueva,Jordan Wright,104.0,-129.0,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,3.0,3.0,0.28,0.0,0.0,0.0,2.75,0.29,0.0,0.0,0.0
249,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Carlton Minus,Matthew Semelsberger,-118.0,-106.0,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,142,2020-08-22,UFC Fight Night,UFC Fight Night: Munhoz vs. Edgar,2020-08-22T18:30:00,Timur Valiev,Trevin Jones,-560.0,387.0,"Las Vegas, Nevada, USA",USA,Blue,False,Catch Weight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Anthony Smith,Aleksandar Rakic,225.0,-278.0,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,3.0,5.17,0.52,0.3,1.2,0.28,3.19,0.46,0.7,0.45,0.27
252,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Robbie Lawler,Neil Magny,200.0,-250.0,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,3.0,3.95,0.47,0.3,2.55,0.44,3.57,0.45,0.0,0.71,0.66
